jd,ra,dec,un_az,el
2459171.67200218,-136.132544942966,-49.7196332248237,4.21399461502594,1.04782788224925
2459171.67211792,-136.055240831519,-49.8133532417433,4.21077002741714,1.04831944649838
2459171.67223366,-135.977654216742,-49.9070278296665,4.20754133054656,1.04880810146861
2459171.6723494,-135.899783213982,-50.0006566205867,4.20430854173529,1.04929384159755
2459171.67246514,-135.821625923992,-50.0942392437015,4.20107167851401,1.04977666135556
2459171.67258088,-135.743180432805,-50.1877753253861,4.19783075862298,1.05025655524616
2459171.67269662,-135.664444811606,-50.281264489162,4.19458580001202,1.05073351780646
2459171.67281236,-135.585417116611,-50.3747063556672,4.1913368208406,1.05120754360758
2459171.6729281,-135.506095388932,-50.4681005426272,4.18808383947764,1.05167862725519
2459171.67304384,-135.426477654454,-50.5614466648242,4.18482687450156,1.05214676338977
2459171.67315958,-135.346561923708,-50.6547443340602,4.1815659447003,1.05261194668714
2459171.67327532,-135.266346191734,-50.7479931591367,4.17830106907088,1.05307417185891
2459171.67339106,-135.185828437953,-50.8411927458132,4.17503226681954,1.05353343365287
2459171.6735068,-135.105006626037,-50.9343426967779,4.17175955736154,1.05398972685341
2459171.67362254,-135.023878703773,-51.0274426116158,4.16848296032086,1.054443046282
2459171.67373828,-134.942442602929,-51.1204920867787,4.16520249552997,1.05489338679757
2459171.67385402,-134.860696239122,-51.2134907155432,4.16191818302978,1.05534074329697
2459171.67396977,-134.778637511679,-51.3064380879866,4.15863004306912,1.0557851107154
2459171.67408551,-134.6962643035,-51.3993337909477,4.15533809610459,1.05622648402682
2459171.67420125,-134.613574480921,-51.4921774079932,4.15204236280014,1.05666485824439
2459171.67431699,-134.530565893576,-51.5849685193838,4.14874286402677,1.05710022842089
2459171.67443273,-134.447236375003,-51.6777067017079,4.14543962086218,1.05753258964917
2459171.67454847,-134.363583739519,-51.7703915291641,4.14213265459018,1.05796193706253
2459171.67466421,-134.279605786552,-51.8630225715499,4.13882198670046,1.0583882658352
2459171.67477995,-134.195300297518,-51.9555993955411,4.13550763888805,1.0588115711827
2459171.67489569,-134.110665036417,-52.0481215643286,4.13218963305267,1.05923184836233
2459171.67501143,-134.0256977497,-52.1405886375765,4.12886799129841,1.05964909267354
2459171.67512717,-133.940396166112,-52.2330001713888,4.12554273593305,1.06006329945839
2459171.67524291,-133.854757996553,-52.3253557182661,4.12221388946758,1.06047446410189
2459171.67535865,-133.768780933926,-52.4176548270742,4.11888147461537,1.06088258203255
2459171.67547439,-133.682462652993,-52.5098970429974,4.1155455142918,1.06128764872266
2459171.67559013,-133.59580081022,-52.602081907505,4.11220603161338,1.06168965968879
